Index, Time, X, Y, Distance, Speed, vx, vy
1571, 1571.0000000000000000, 6623590.3818633026000000, -1400485.8821002627000000, 6770030.2992434390000000, 7671.2046103612456000, -1596.2846811386366000, -7503.2829741913474000
1572, 1572.0000000000000000, 6621994.0971821640000000, -1407989.1650744539000000, 6770025.0599301690000000, 7671.2105518146727000, -1604.7906533946862000, -7501.4744076781217000
1573, 1573.0000000000000000, 6620389.3065287694000000, -1415490.6394821322000000, 6770019.8168441141000000, 7671.2164975457390000, -1613.2945840498346000, -7499.6562012730546000
1574, 1574.0000000000000000, 6618776.0119447196000000, -1422990.2956834051000000, 6770014.5699920021000000, 7671.2224475468274000, -1621.7964621853766000, -7497.8283572638111000
1575, 1575.0000000000000000, 6617154.2154825339000000, -1430488.1240406688000000, 6770009.3193805618000000, 7671.2284018103164000, -1630.2962768851314000, -7495.9908779504085000
1576, 1576.0000000000000000, 6615523.9192056488000000, -1437984.1149186192000000, 6770004.0650165305000000, 7671.2343603285753000, -1638.7940172354567000, -7494.1437656452144000
1577, 1577.0000000000000000, 6613885.1251884131000000, -1445478.2586842643000000, 6769998.8069066489000000, 7671.2403230939708000, -1647.2896723252629000, -7492.2870226729447000
1578, 1578.0000000000000000, 6612237.8355160877000000, -1452970.5457069373000000, 6769993.5450576609000000, 7671.2462900988639000, -1655.7832312460268000, -7490.4206513706586000
1579, 1579.0000000000000000, 6610582.0522848414000000, -1460460.9663583080000000, 6769988.2794763176000000, 7671.2522613356086000, -1664.2746830918056000, -7488.5446540877592000
1580, 1580.0000000000000000, 6608917.7776017496000000, -1467949.5110123958000000, 6769983.0101693748000000, 7671.2582367965551000, -1672.7640169592510000, -7486.6590331859870000
1581, 1581.0000000000000000, 6607245.0135847908000000, -1475436.1700455819000000, 6769977.7371435910000000, 7671.2642164740473000, -1681.2512219476225000, -7484.7637910394205000
1582, 1582.0000000000000000, 6605563.7623628434000000, -1482920.9338366212000000, 6769972.4604057316000000, 7671.2702003604236000, -1689.7362871588025000, -7482.8589300344720000
1583, 1583.0000000000000000, 6603874.0260756845000000, -1490403.7927666558000000, 6769967.1799625661000000, 7671.2761884480178000, -1698.2192016973090000, -7480.9444525698827000
1584, 1584.0000000000000000, 6602175.8068739874000000, -1497884.7372192256000000, 6769961.8958208691000000, 7671.2821807291566000, -1706.6999546703103000, -7479.0203610567241000
1585, 1585.0000000000000000, 6600469.1069193175000000, -1505363.7575802824000000, 6769956.6079874197000000, 7671.2881771961638000, -1715.1785351876385000, -7477.0866579183921000
1586, 1586.0000000000000000, 6598753.9283841299000000, -1512840.8442382007000000, 6769951.3164689988000000, 7671.2941778413560000, -1723.6549323618037000, -7475.1433455906053000
1587, 1587.0000000000000000, 6597030.2734517679000000, -1520315.9875837914000000, 6769946.0212723985000000, 7671.3001826570426000, -1732.1291353080078000, -7473.1904265214007000
1588, 1588.0000000000000000, 6595298.1443164600000000, -1527789.1780103128000000, 6769940.7224044120000000, 7671.3061916355318000, -1740.6011331441582000, -7471.2279031711332000
1589, 1589.0000000000000000, 6593557.5431833155000000, -1535260.4059134840000000, 6769935.4198718350000000, 7671.3122047691240000, -1749.0709149908821000, -7469.2557780124707000
1590, 1590.0000000000000000, 6591808.4722683243000000, -1542729.6616914966000000, 6769930.1136814710000000, 7671.3182220501139000, -1757.5384699715401000, -7467.2740535303928000
1591, 1591.0000000000000000, 6590050.9337983532000000, -1550196.9357450269000000, 6769924.8038401296000000, 7671.3242434707918000, -1766.0037872122402000, -7465.2827322221856000
1592, 1592.0000000000000000, 6588284.9300111411000000, -1557662.2184772491000000, 6769919.4903546209000000, 7671.3302690234414000, -1774.4668558418521000, -7463.2818165974413000
1593, 1593.0000000000000000, 6586510.4631552994000000, -1565125.5002938465000000, 6769914.1732317628000000, 7671.3362987003429000, -1782.9276649920203000, -7461.2713091780533000
1594, 1594.0000000000000000, 6584727.5354903070000000, -1572586.7716030246000000, 6769908.8524783757000000, 7671.3423324937703000, -1791.3862037971783000, -7459.2512124982150000
1595, 1595.0000000000000000, 6582936.1492865095000000, -1580046.0228155227000000, 6769903.5281012869000000, 7671.3483703959910000, -1799.8424613945629000, -7457.2215291044149000
1596, 1596.0000000000000000, 6581136.3068251153000000, -1587503.2443446273000000, 6769898.2001073277000000, 7671.3544123992697000, -1808.2964269242277000, -7455.1822615554356000
1597, 1597.0000000000000000, 6579328.0103981914000000, -1594958.4266061827000000, 6769892.8685033340000000, 7671.3604584958639000, -1816.7480895290569000, -7453.1334124223476000
1598, 1598.0000000000000000, 6577511.2623086628000000, -1602411.5600186051000000, 6769887.5332961446000000, 7671.3665086780256000, -1825.1974383547795000, -7451.0749842885107000
1599, 1599.0000000000000000, 6575686.0648703082000000, -1609862.6350028936000000, 6769882.1944926055000000, 7671.3725629380024000, -1833.6444625499830000, -7449.0069797495662000
1600, 1600.0000000000000000, 6573852.4204077581000000, -1617311.6419826432000000, 6769876.8520995658000000, 7671.3786212680361000, -1842.0891512661271000, -7446.9294014134384000
1601, 1601.0000000000000000, 6572010.3312564921000000, -1624758.5713840567000000, 6769871.5061238818000000, 7671.3846836603643000, -1850.5314936575583000, -7444.8422519003279000
1602, 1602.0000000000000000, 6570159.7997628348000000, -1632203.4136359571000000, 6769866.1565724090000000, 7671.3907501072172000, -1858.9714788815224000, -7442.7455338427108000
1603, 1603.0000000000000000, 6568300.8282839535000000, -1639646.1591697999000000, 6769860.8034520140000000, 7671.3968206008221000, -1867.4090960981798000, -7440.6392498853338000
1604, 1604.0000000000000000, 6566433.4191878550000000, -1647086.7984196851000000, 6769855.4467695625000000, 7671.4028951334003000, -1875.8443344706186000, -7438.5234026852131000
1605, 1605.0000000000000000, 6564557.5748533839000000, -1654525.3218223704000000, 6769850.0865319287000000, 7671.4089736971673000, -1884.2771831648686000, -7436.3979949116292000
1606, 1606.0000000000000000, 6562673.2976702191000000, -1661961.7198172819000000, 6769844.7227459894000000, 7671.4150562843333000, -1892.7076313499151000, -7434.2630292461245000
1607, 1607.0000000000000000, 6560780.5900388695000000, -1669395.9828465281000000, 6769839.3554186281000000, 7671.4211428871040000, -1901.1356681977129000, -7432.1185083825003000
1608, 1608.0000000000000000, 6558879.4543706719000000, -1676828.1013549105000000, 6769833.9845567290000000, 7671.4272334976795000, -1909.5612828832002000, -7429.9644350268145000
1609, 1609.0000000000000000, 6556969.8930877885000000, -1684258.0657899373000000, 6769828.6101671839000000, 7671.4333281082545000, -1917.9844645843120000, -7427.8008118973767000
1610, 1610.0000000000000000, 6555051.9086232046000000, -1691685.8666018345000000, 6769823.2322568893000000, 7671.4394267110192000, -1926.4052024819946000, -7425.6276417247454000
1611, 1611.0000000000000000, 6553125.5034207227000000, -1699111.4942435592000000, 6769817.8508327445000000, 7671.4455292981593000, -1934.8234857602188000, -7423.4449272517259000
1612, 1612.0000000000000000, 6551190.6799349627000000, -1706534.9391708109000000, 6769812.4659016542000000, 7671.4516358618512000, -1943.2393036059941000, -7421.2526712333656000
1613, 1613.0000000000000000, 6549247.4406313570000000, -1713956.1918420442000000, 6769807.0774705289000000, 7671.4577463942724000, -1951.6526452093824000, -7419.0508764369515000
1614, 1614.0000000000000000, 6547295.7879861472000000, -1721375.2427184812000000, 6769801.6855462799000000, 7671.4638608875894000, -1960.0634997635123000, -7416.8395456420067000
1615, 1615.0000000000000000, 6545335.7244863836000000, -1728792.0822641233000000, 6769796.2901358278000000, 7671.4699793339678000, -1968.4718564645921000, -7414.6186816402869000
1616, 1616.0000000000000000, 6543367.2526299190000000, -1736206.7009457636000000, 6769790.8912460944000000, 7671.4761017255660000, -1976.8777045119241000, -7412.3882872357781000
1617, 1617.0000000000000000, 6541390.3749254066000000, -1743619.0892329994000000, 6769785.4888840066000000, 7671.4822280545386000, -1985.2810331079186000, -7410.1483652446923000
1618, 1618.0000000000000000, 6539405.0938922986000000, -1751029.2375982441000000, 6769780.0830564965000000, 7671.4883583130340000, -1993.6818314581071000, -7407.8989184954635000
1619, 1619.0000000000000000, 6537411.4120608410000000, -1758437.1365167396000000, 6769774.6737705022000000, 7671.4944924931951000, -2002.0800887711569000, -7405.6399498287456000
1620, 1620.0000000000000000, 6535409.3319720700000000, -1765842.7764665685000000, 6769769.2610329622000000, 7671.5006305871611000, -2010.4757942588840000, -7403.3714620974088000
1621, 1621.0000000000000000, 6533398.8561778115000000, -1773246.1479286659000000, 6769763.8448508224000000, 7671.5067725870649000, -2018.8689371362680000, -7401.0934581665351000
1622, 1622.0000000000000000, 6531379.9872406749000000, -1780647.2413868324000000, 6769758.4252310311000000, 7671.5129184850357000, -2027.2595066214647000, -7398.8059409134175000
1623, 1623.0000000000000000, 6529352.7277340535000000, -1788046.0473277459000000, 6769753.0021805447000000, 7671.5190682731954000, -2035.6474919358209000, -7396.5089132275534000
1624, 1624.0000000000000000, 6527317.0802421179000000, -1795442.5562409735000000, 6769747.5757063208000000, 7671.5252219436643000, -2044.0328823038878000, -7394.2023780106429000
1625, 1625.0000000000000000, 6525273.0473598139000000, -1802836.7586189841000000, 6769742.1458153212000000, 7671.5313794885542000, -2052.4156669534345000, -7391.8863381765850000
1626, 1626.0000000000000000, 6523220.6316928603000000, -1810228.6449571608000000, 6769736.7125145150000000, 7671.5375408999735000, -2060.7958351154625000, -7389.5607966514744000
1627, 1627.0000000000000000, 6521159.8358577453000000, -1817618.2057538123000000, 6769731.2758108741000000, 7671.5437061700259000, -2069.1733760242187000, -7387.2257563735975000
1628, 1628.0000000000000000, 6519090.6624817215000000, -1825005.4315101858000000, 6769725.8357113730000000, 7671.5498752908088000, -2077.5482789172097000, -7384.8812202934287000
1629, 1629.0000000000000000, 6517013.1142028039000000, -1832390.3127304793000000, 6769720.3922229931000000, 7671.5560482544161000, -2085.9205330352156000, -7382.5271913736287000
1630, 1630.0000000000000000, 6514927.1936697690000000, -1839772.8399218528000000, 6769714.9453527192000000, 7671.5622250529359000, -2094.2901276223029000, -7380.1636725890376000
1631, 1631.0000000000000000, 6512832.9035421470000000, -1847153.0035944418000000, 6769709.4951075418000000, 7671.5684056784512000, -2102.6570519258398000, -7377.7906669266749000
1632, 1632.0000000000000000, 6510730.2464902215000000, -1854530.7942613685000000, 6769704.0414944524000000, 7671.5745901230412000, -2111.0212951965086000, -7375.4081773857342000
1633, 1633.0000000000000000, 6508619.2251950251000000, -1861906.2024387543000000, 6769698.5845204508000000, 7671.5807783787777000, -2119.3828466883206000, -7373.0162069775788000
1634, 1634.0000000000000000, 6506499.8423483372000000, -1869279.2186457319000000, 6769693.1241925387000000, 7671.5869704377301000, -2127.7416956586280000, -7370.6147587257401000
1635, 1635.0000000000000000, 6504372.1006526789000000, -1876649.8334044577000000, 6769687.6605177233000000, 7671.5931662919620000, -2136.0978313681403000, -7368.2038356659123000
1636, 1636.0000000000000000, 6502236.0028213104000000, -1884018.0372401236000000, 6769682.1935030138000000, 7671.5993659335327000, -2144.4512430809359000, -7365.7834408459503000
1637, 1637.0000000000000000, 6500091.5515782293000000, -1891383.8206809696000000, 6769676.7231554277000000, 7671.6055693544940000, -2152.8019200644771000, -7363.3535773258636000
1638, 1638.0000000000000000, 6497938.7496581646000000, -1898747.1742582954000000, 6769671.2494819844000000, 7671.6117765468962000, -2161.1498515896228000, -7360.9142481778154000
1639, 1639.0000000000000000, 6495777.5998065751000000, -1906108.0885064732000000, 6769665.7724897079000000, 7671.6179875027819000, -2169.4950269306432000, -7358.4654564861175000
1640, 1640.0000000000000000, 6493608.1047796449000000, -1913466.5539629594000000, 6769660.2921856260000000, 7671.6242022141914000, -2177.8374353652325000, -7356.0072053472268000
1641, 1641.0000000000000000, 6491430.2673442792000000, -1920822.5611683067000000, 6769654.8085767711000000, 7671.6304206731584000, -2186.1770661745240000, -7353.5394978697414000
1642, 1642.0000000000000000, 6489244.0902781049000000, -1928176.1006661765000000, 6769649.3216701802000000, 7671.6366428717110000, -2194.5139086431032000, -7351.0623371743968000
1643, 1643.0000000000000000, 6487049.5763694616000000, -1935527.1630033508000000, 6769643.8314728942000000, 7671.6428688018741000, -2202.8479520590208000, -7348.5757263940632000
1644, 1644.0000000000000000, 6484846.7284174021000000, -1942875.7387297449000000, 6769638.3379919594000000, 7671.6490984556685000, -2211.1791857138069000, -7346.0796686737413000
1645, 1645.0000000000000000, 6482635.5492316885000000, -1950221.8183984186000000, 6769632.8412344251000000, 7671.6553318251081000, -2219.5075989024858000, -7343.5741671705564000
1646, 1646.0000000000000000, 6480416.0416327864000000, -1957565.3925655892000000, 6769627.3412073450000000, 7671.6615689022019000, -2227.8331809235879000, -7341.0592250537584000
1647, 1647.0000000000000000, 6478188.2084518624000000, -1964906.4517906429000000, 6769621.8379177758000000, 7671.6678096789565000, -2236.1559210791643000, -7338.5348455047151000
1648, 1648.0000000000000000, 6475952.0525307832000000, -1972244.9866361476000000, 6769616.3313727826000000, 7671.6740541473710000, -2244.4758086748011000, -7336.0010317169090000
1649, 1649.0000000000000000, 6473707.5767221088000000, -1979580.9876678644000000, 6769610.8215794293000000, 7671.6803022994409000, -2252.7928330196323000, -7333.4577868959350000
1650, 1650.0000000000000000, 6471454.7838890888000000, -1986914.4454547605000000, 6769605.3085447876000000, 7671.6865541271582000, -2261.1069834263535000, -7330.9051142594944000
1651, 1651.0000000000000000, 6469193.6769056628000000, -1994245.3505690200000000, 6769599.7922759335000000, 7671.6928096225074000, -2269.4182492112354000, -7328.3430170373913000
1652, 1652.0000000000000000, 6466924.2586564515000000, -2001573.6935860575000000, 6769594.2727799453000000, 7671.6990687774705000, -2277.7266196941387000, -7325.7714984715312000
1653, 1653.0000000000000000, 6464646.5320367571000000, -2008899.4650845290000000, 6769588.7500639046000000, 7671.7053315840240000, -2286.0320841985263000, -7323.1905618159135000
1654, 1654.0000000000000000, 6462360.4999525584000000, -2016222.6556463449000000, 6769583.2241349006000000, 7671.7115980341387000, -2294.3346320514779000, -7320.6002103366309000
1655, 1655.0000000000000000, 6460066.1653205073000000, -2023543.2558566816000000, 6769577.6950000254000000, 7671.7178681197820000, -2302.6342525837040000, -7318.0004473118624000
1656, 1656.0000000000000000, 6457763.5310679236000000, -2030861.2563039935000000, 6769572.1626663739000000, 7671.7241418329168000, -2310.9309351295578000, -7315.3912760318726000
1657, 1657.0000000000000000, 6455452.6001327941000000, -2038176.6475800255000000, 6769566.6271410463000000, 7671.7304191655003000, -2319.2246690270508000, -7312.7726997990048000
1658, 1658.0000000000000000, 6453133.3754637670000000, -2045489.4202798244000000, 6769561.0884311460000000, 7671.7367001094844000, -2327.5154436178655000, -7310.1447219276788000
1659, 1659.0000000000000000, 6450805.8600201495000000, -2052799.5650017520000000, 6769555.5465437816000000, 7671.7429846568193000, -2335.8032482473691000, -7307.5073457443859000
1660, 1660.0000000000000000, 6448470.0567719024000000, -2060107.0723474964000000, 6769550.0014860658000000, 7671.7492727994468000, -2344.0880722646280000, -7304.8605745876857000
1661, 1661.0000000000000000, 6446125.9686996378000000, -2067411.9329220841000000, 6769544.4532651138000000, 7671.7555645293050000, -2352.3699050224200000, -7302.2044118082022000
1662, 1662.0000000000000000, 6443773.5987946158000000, -2074714.1373338923000000, 6769538.9018880473000000, 7671.7618598383306000, -2360.6487358772497000, -7299.5388607686182000
1663, 1663.0000000000000000, 6441412.9500587387000000, -2082013.6761946608000000, 6769533.3473619903000000, 7671.7681587184506000, -2368.9245541893602000, -7296.8639248436739000
1664, 1664.0000000000000000, 6439044.0255045490000000, -2089310.5401195046000000, 6769527.7896940699000000, 7671.7744611615908000, -2377.1973493227483000, -7294.1796074201593000
1665, 1665.0000000000000000, 6436666.8281552261000000, -2096604.7197269248000000, 6769522.2288914211000000, 7671.7807671596711000, -2385.4671106451779000, -7291.4859118969143000
1666, 1666.0000000000000000, 6434281.3610445810000000, -2103896.2056388217000000, 6769516.6649611806000000, 7671.7870767046079000, -2393.7338275281923000, -7288.7828416848215000
1667, 1667.0000000000000000, 6431887.6272170525000000, -2111184.9884805065000000, 6769511.0979104871000000, 7671.7933897883113000, -2401.9974893471294000, -7286.0704002068023000
1668, 1668.0000000000000000, 6429485.6297277054000000, -2118471.0588807133000000, 6769505.5277464865000000, 7671.7997064026886000, -2410.2580854811349000, -7283.3485908978155000
1669, 1669.0000000000000000, 6427075.3716422245000000, -2125754.4074716112000000, 6769499.9544763286000000, 7671.8060265396416000, -2418.5156053131759000, -7280.6174172048486000
1670, 1670.0000000000000000, 6424656.8560369117000000, -2133035.0248888158000000, 6769494.3781071659000000, 7671.8123501910659000, -2426.7700382300536000, -7277.8768825869174000
1671, 1671.0000000000000000, 6422230.0859986814000000, -2140312.9017714029000000, 6769488.7986461539000000, 7671.8186773488560000, -2435.0213736224187000, -7275.1269905150612000
1672, 1672.0000000000000000, 6419795.0646250593000000, -2147588.0287619182000000, 6769483.2161004562000000, 7671.8250080048992000, -2443.2696008847829000, -7272.3677444723380000
1673, 1673.0000000000000000, 6417351.7950241743000000, -2154860.3965063905000000, 6769477.6304772347000000, 7671.8313421510793000, -2451.5147094155350000, -7269.5991479538188000
1674, 1674.0000000000000000, 6414900.2803147584000000, -2162129.9956543446000000, 6769472.0417836597000000, 7671.8376797792753000, -2459.7566886169520000, -7266.8212044665870000
1675, 1675.0000000000000000, 6412440.5236261413000000, -2169396.8168588113000000, 6769466.4500269033000000, 7671.8440208813618000, -2467.9955278952139000, -7264.0339175297304000
1676, 1676.0000000000000000, 6409972.5280982461000000, -2176660.8507763408000000, 6769460.8552141432000000, 7671.8503654492088000, -2476.2312166604179000, -7261.2372906743394000
1677, 1677.0000000000000000, 6407496.2968815854000000, -2183922.0880670152000000, 6769455.2573525608000000, 7671.8567134746809000, -2484.4637443265906000, -7258.4313274435017000
1678, 1678.0000000000000000, 6405011.8331372589000000, -2191180.5193944587000000, 6769449.6564493394000000, 7671.8630649496417000, -2492.6931003117024000, -7255.6160313922992000
1679, 1679.0000000000000000, 6402519.1400369471000000, -2198436.1354258512000000, 6769444.0525116688000000, 7671.8694198659450000, -2500.9192740376811000, -7252.7914060878011000
1680, 1680.0000000000000000, 6400018.2207629094000000, -2205688.9268319388000000, 6769438.4455467397000000, 7671.8757782154435000, -2509.1422549304257000, -7249.9574551090627000
1681, 1681.0000000000000000, 6397509.0785079794000000, -2212938.8842870477000000, 6769432.8355617514000000, 7671.8821399899853000, -2517.3620324198187000, -7247.1141820471184000
1682, 1682.0000000000000000, 6394991.7164755594000000, -2220185.9984690947000000, 6769427.2225639028000000, 7671.8885051814123000, -2525.5785959397408000, -7244.2615905049797000
1683, 1683.0000000000000000, 6392466.1378796194000000, -2227430.2600595998000000, 6769421.6065603970000000, 7671.8948737815654000, -2533.7919349280846000, -7241.3996840976297000
1684, 1684.0000000000000000, 6389932.3459446914000000, -2234671.6597436974000000, 6769415.9875584450000000, 7671.9012457822773000, -2542.0020388267671000, -7238.5284664520186000
1685, 1685.0000000000000000, 6387390.3439058643000000, -2241910.1882101493000000, 6769410.3655652571000000, 7671.9076211753782000, -2550.2088970817449000, -7235.6479412070594000
1686, 1686.0000000000000000, 6384840.1350087821000000, -2249145.8361513563000000, 6769404.7405880485000000, 7671.9139999526924000, -2558.4124991430258000, -7232.7581120136228000
1687, 1687.0000000000000000, 6382281.7225096393000000, -2256378.5942633701000000, 6769399.1126340423000000, 7671.9203821060437000, -2566.6128344646836000, -7229.8589825345352000
1688, 1688.0000000000000000, 6379715.1096751746000000, -2263608.4532459048000000, 6769393.4817104582000000, 7671.9267676272466000, -2574.8098925048712000, -7226.9505564445717000
1689, 1689.0000000000000000, 6377140.2997826701000000, -2270835.4038023492000000, 6769387.8478245270000000, 7671.9331565081138000, -2583.0036627258346000, -7224.0328374304518000
1690, 1690.0000000000000000, 6374557.2961199442000000, -2278059.4366397797000000, 6769382.2109834785000000, 7671.9395487404527000, -2591.1941345939263000, -7221.1058291908375000
1691, 1691.0000000000000000, 6371966.1019853503000000, -2285280.5424689706000000, 6769376.5711945472000000, 7671.9459443160677000, -2599.3812975796172000, -7218.1695354363255000
1692, 1692.0000000000000000, 6369366.7206877703000000, -2292498.7120044068000000, 6769370.9284649743000000, 7671.9523432267570000, -2607.5651411575132000, -7215.2239598894448000
1693, 1693.0000000000000000, 6366759.1555466130000000, -2299713.9359642961000000, 6769365.2828020006000000, 7671.9587454643161000, -2615.7456548063660000, -7212.2691062846525000
1694, 1694.0000000000000000, 6364143.4098918065000000, -2306926.2050705808000000, 6769359.6342128748000000, 7671.9651510205358000, -2623.9228280090883000, -7209.3049783683264000
1695, 1695.0000000000000000, 6361519.4870637972000000, -2314135.5100489492000000, 6769353.9827048453000000, 7671.9715598872017000, -2632.0966502527658000, -7206.3315798987651000
1696, 1696.0000000000000000, 6358887.3904135441000000, -2321341.8416288481000000, 6769348.3282851670000000, 7671.9779720560955000, -2640.2671110286724000, -7203.3489146461779000
1697, 1697.0000000000000000, 6356247.1233025156000000, -2328545.1905434942000000, 6769342.6709610987000000, 7671.9843875189963000, -2648.4341998322820000, -7200.3569863926859000
1698, 1698.0000000000000000, 6353598.6891026832000000, -2335745.5475298869000000, 6769337.0107399011000000, 7671.9908062676750000, -2656.5979061632838000, -7197.3557989323126000
1699, 1699.0000000000000000, 6350942.0911965203000000, -2342942.9033288192000000, 6769331.3476288412000000, 7671.9972282939025000, -2664.7582195255941000, -7194.3453560709822000
1700, 1700.0000000000000000, 6348277.3329769950000000, -2350137.2486848901000000, 6769325.6816351870000000, 7672.0036535894433000, -2672.9151294273702000, -7191.3256616265144000
1701, 1701.0000000000000000, 6345604.4178475672000000, -2357328.5743465167000000, 6769320.0127662113000000, 7672.0100821460574000, -2681.0686253810250000, -7188.2967194286193000
1702, 1702.0000000000000000, 6342923.3492221860000000, -2364516.8710659454000000, 6769314.3410291923000000, 7672.0165139555011000, -2689.2186969032391000, -7185.2585333188927000
1703, 1703.0000000000000000, 6340234.1305252826000000, -2371702.1295992644000000, 6769308.6664314084000000, 7672.0229490095271000, -2697.3653335149747000, -7182.2111071508116000
1704, 1704.0000000000000000, 6337536.7651917674000000, -2378884.3407064150000000, 6769302.9889801452000000, 7672.0293872998818000, -2705.5085247414895000, -7179.1544447897295000
1705, 1705.0000000000000000, 6334831.2566670263000000, -2386063.4951512045000000, 6769297.3086826904000000, 7672.0358288183106000, -2713.6482601123498000, -7176.0885501128732000
1706, 1706.0000000000000000, 6332117.6084069144000000, -2393239.5837013172000000, 6769291.6255463362000000, 7672.0422735565517000, -2721.7845291614435000, -7173.0134270093349000
1707, 1707.0000000000000000, 6329395.8238777528000000, -2400412.5971283265000000, 6769285.9395783758000000, 7672.0487215063404000, -2729.9173214269940000, -7169.9290793800701000
1708, 1708.0000000000000000, 6326665.9065563260000000, -2407582.5262077064000000, 6769280.2507861098000000, 7672.0551726594085000, -2738.0466264515744000, -7166.8355111378924000
1709, 1709.0000000000000000, 6323927.8599298745000000, -2414749.3617188442000000, 6769274.5591768399000000, 7672.0616270074815000, -2746.1724337821197000, -7163.7327262074677000
1710, 1710.0000000000000000, 6321181.6874960922000000, -2421913.0944450516000000, 6769268.8647578740000000, 7672.0680845422839000, -2754.2947329699405000, -7160.6207285253104000
1711, 1711.0000000000000000, 6318427.3927631220000000, -2429073.7151735770000000, 6769263.1675365195000000, 7672.0745452555320000, -2762.4135135707365000, -7157.4995220397786000
1712, 1712.0000000000000000, 6315664.9792495510000000, -2436231.2146956166000000, 6769257.4675200908000000, 7672.0810091389421000, -2770.5287651446110000, -7154.3691107110690000
1713, 1713.0000000000000000, 6312894.4504844062000000, -2443385.5838063275000000, 6769251.7647159053000000, 7672.0874761842242000, -2778.6404772560822000, -7151.2294985112112000
1714, 1714.0000000000000000, 6310115.8100071503000000, -2450536.8133048387000000, 6769246.0591312852000000, 7672.0939463830837000, -2786.7486394740986000, -7148.0806894240650000
1715, 1715.0000000000000000, 6307329.0613676766000000, -2457684.8939942629000000, 6769240.3507735524000000, 7672.1004197272223000, -2794.8532413720509000, -7144.9226874453134000
1716, 1716.0000000000000000, 6304534.2081263047000000, -2464829.8166817082000000, 6769234.6396500356000000, 7672.1068962083391000, -2802.9542725277861000, -7141.7554965824602000
1717, 1717.0000000000000000, 6301731.2538537765000000, -2471971.5721782907000000, 6769228.9257680671000000, 7672.1133758181277000, -2811.0517225236217000, -7138.5791208548217000
1718, 1718.0000000000000000, 6298920.2021312527000000, -2479110.1512991455000000, 6769223.2091349810000000, 7672.1198585482762000, -2819.1455809463578000, -7135.3935642935248000
1719, 1719.0000000000000000, 6296101.0565503063000000, -2486245.5448634392000000, 6769217.4897581171000000, 7672.1263443904736000, -2827.2358373872903000, -7132.1988309415010000
1720, 1720.0000000000000000, 6293273.8207129193000000, -2493377.7436943809000000, 6769211.7676448170000000, 7672.1328333363981000, -2835.3224814422260000, -7128.9949248534813000
1721, 1721.0000000000000000, 6290438.4982314771000000, -2500506.7386192344000000, 6769206.0428024260000000, 7672.1393253777314000, -2843.4055027114941000, -7125.7818500959920000
1722, 1722.0000000000000000, 6287595.0927287657000000, -2507632.5204693303000000, 6769200.3152382942000000, 7672.1458205061435000, -2851.4848907999608000, -7122.5596107473484000
1723, 1723.0000000000000000, 6284743.6078379657000000, -2514755.0800800775000000, 6769194.5849597743000000, 7672.1523187133043000, -2859.5606353170419000, -7119.3282108976500000
1724, 1724.0000000000000000, 6281884.0472026486000000, -2521874.4082909753000000, 6769188.8519742219000000, 7672.1588199908811000, -2867.6327258767169000, -7116.0876546487780000
1725, 1725.0000000000000000, 6279016.4144767718000000, -2528990.4959456241000000, 6769183.1162889982000000, 7672.1653243305354000, -2875.7011520975416000, -7112.8379461143877000
1726, 1726.0000000000000000, 6276140.7133246744000000, -2536103.3338917387000000, 6769177.3779114652000000, 7672.1718317239238000, -2883.7659036026616000, -7109.5790894199035000
1727, 1727.0000000000000000, 6273256.9474210721000000, -2543212.9129811586000000, 6769171.6368489917000000, 7672.1783421626997000, -2891.8269700198261000, -7106.3110887025159000
1728, 1728.0000000000000000, 6270365.1204510527000000, -2550319.2240698612000000, 6769165.8931089472000000, 7672.1848556385121000, -2899.8843409814012000, -7103.0339481111732000
1729, 1729.0000000000000000, 6267465.2361100717000000, -2557422.2580179726000000, 6769160.1466987040000000, 7672.1913721430083000, -2907.9380061243824000, -7099.7476718065809000
1730, 1730.0000000000000000, 6264557.2981039472000000, -2564522.0056897793000000, 6769154.3976256410000000, 7672.1978916678299000, -2915.9879550904088000, -7096.4522639611932000
1731, 1731.0000000000000000, 6261641.3101488566000000, -2571618.4579537404000000, 6769148.6458971389000000, 7672.2044142046134000, -2924.0341775257766000, -7093.1477287592079000
1732, 1732.0000000000000000, 6258717.2759713307000000, -2578711.6056824997000000, 6769142.8915205812000000, 7672.2109397449940000, -2932.0766630814514000, -7089.8340703965632000
1733, 1733.0000000000000000, 6255785.1993082492000000, -2585801.4397528963000000, 6769137.1345033562000000, 7672.2174682805999000, -2940.1154014130825000, -7086.5112930809310000
1734, 1734.0000000000000000, 6252845.0839068359000000, -2592887.9510459774000000, 6769131.3748528538000000, 7672.2239998030591000, -2948.1503821810152000, -7083.1794010317135000
1735, 1735.0000000000000000, 6249896.9335246552000000, -2599971.1304470091000000, 6769125.6125764716000000, 7672.2305343039925000, -2956.1815950503046000, -7079.8383984800357000
1736, 1736.0000000000000000, 6246940.7519296044000000, -2607050.9688454890000000, 6769119.8476816034000000, 7672.2370717750191000, -2964.2090296907299000, -7076.4882896687432000
1737, 1737.0000000000000000, 6243976.5428999141000000, -2614127.4571351577000000, 6769114.0801756540000000, 7672.2436122077515000, -2972.2326757768060000, -7073.1290788523929000
1738, 1738.0000000000000000, 6241004.3102241373000000, -2621200.5862140101000000, 6769108.3100660257000000, 7672.2501555938024000, -2980.2525229877974000, -7069.7607702972518000
